event_id,merchant_id,customer_id,order_id,timestamp,amount,product_category,payment_method,device_type,location,payment_status,failure_reason,retry_count,checkout_duration,cart_abandoned,refund_requested,refund_status,discount_requested,discount_given,negotiation_started,negotiation_rounds,final_order_status
evt_003928,mer_lux_06,cust_1503,ord_103928,2026-08-09 00:37:19,46962.72,Luxury & Watches,UPI,Android,Hyderabad,SUCCESS,,0,117,False,False,NONE,11348.75,4191.46,True,1,COMPLETED
evt_003929,mer_fitn_05,cust_1100,ord_103929,2026-08-09 00:38:44,1520.32,Fitness & Sports,UPI,Android,Bengaluru,SUCCESS,,0,81,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003930,mer_gadg_04,cust_1787,ord_103930,2026-08-09 00:43:11,1220.42,Mobile & Accessories,Debit Card,Android,Mumbai,SUCCESS,,1,88,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003931,mer_lux_06,cust_0011,ord_103931,2026-08-09 00:52:28,13101.30,Luxury & Watches,UPI,Android,Pune,SUCCESS,,0,109,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003932,mer_lux_06,cust_0564,ord_103932,2026-08-09 01:01:25,9541.87,Luxury & Watches,Net Banking,iOS,Bengaluru,SUCCESS,,0,53,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003933,mer_gadg_04,cust_0067,ord_103933,2026-08-09 01:06:23,1398.03,Mobile & Accessories,UPI,iOS,Kolkata,SUCCESS,,0,119,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003934,mer_elec_01,cust_1347,ord_103934,2026-08-09 01:13:29,6242.42,Consumer Electronics,UPI,iOS,Mumbai,SUCCESS,,0,54,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003935,mer_home_03,cust_0035,ord_103935,2026-08-09 01:22:10,3958.57,Home & Kitchen,Debit Card,Android,Delhi NCR,SUCCESS,,1,92,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003936,mer_gadg_04,cust_0950,ord_103936,2026-08-09 01:25:22,2212.73,Mobile & Accessories,UPI,iOS,Hyderabad,ABANDONED,USER_DROPPED_AT_OTP,0,141,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_003937,mer_fitn_05,cust_0071,ord_103937,2026-08-09 01:34:40,2734.20,Fitness & Sports,Debit Card,MacOS,Mumbai,SUCCESS,,0,274,False,False,NONE,479.06,200.86,True,3,COMPLETED
evt_003938,mer_home_03,cust_0040,ord_103938,2026-08-09 01:42:45,7217.62,Home & Kitchen,Debit Card,Android,Ahmedabad,SUCCESS,,0,101,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003939,mer_home_03,cust_1361,ord_103939,2026-08-09 01:42:55,7126.29,Home & Kitchen,UPI,MacOS,Bengaluru,SUCCESS,,0,136,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003940,mer_home_03,cust_0300,ord_103940,2026-08-09 01:45:24,1320.03,Home & Kitchen,Credit Card,Android,Ahmedabad,SUCCESS,,0,89,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003941,mer_fitn_05,cust_0952,ord_103941,2026-08-09 01:55:24,2878.52,Fitness & Sports,UPI,iOS,Bengaluru,FAILED,USER_DROPPED_AT_OTP,0,109,False,False,NONE,0.00,0.00,False,0,FAILED
evt_003942,mer_lux_06,cust_0134,ord_103942,2026-08-09 01:55:28,10371.00,Luxury & Watches,Credit Card,iOS,Mumbai,FAILED,AUTHENTICATION_FAILED,2,139,False,False,NONE,0.00,0.00,False,0,FAILED
evt_003943,mer_fash_02,cust_0638,ord_103943,2026-08-09 02:18:29,2561.05,Fashion & Apparel,UPI,Windows,Delhi NCR,SUCCESS,,0,63,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003944,mer_fitn_05,cust_0316,ord_103944,2026-08-09 02:18:54,3860.56,Fitness & Sports,Credit Card,Windows,Delhi NCR,SUCCESS,,0,94,False,False,NONE,351.02,351.02,True,1,COMPLETED
evt_003945,mer_fash_02,cust_0072,ord_103945,2026-08-09 02:25:53,2304.31,Fashion & Apparel,UPI,Android,Delhi NCR,SUCCESS,,0,81,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003946,mer_fash_02,cust_0523,ord_103946,2026-08-09 02:28:32,2647.58,Fashion & Apparel,UPI,iOS,Pune,SUCCESS,,0,136,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003947,mer_fash_02,cust_0066,ord_103947,2026-08-09 02:34:39,5742.37,Fashion & Apparel,UPI,iOS,Mumbai,SUCCESS,,0,74,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_003948,mer_gadg_04,cust_0191,ord_103948,2026-08-09 02:35:48,1232.58,Mobile & Accessories,Wallet,MacOS,Delhi NCR,SUCCESS,,0,112,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003949,mer_lux_06,cust_0454,ord_103949,2026-08-09 02:36:10,12157.33,Luxury & Watches,Credit Card,MacOS,Kolkata,SUCCESS,,0,65,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003950,mer_elec_01,cust_0803,ord_103950,2026-08-09 02:40:32,4904.73,Consumer Electronics,Credit Card,MacOS,Bengaluru,SUCCESS,,0,73,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003951,mer_gadg_04,cust_0026,ord_103951,2026-08-09 02:45:10,774.94,Mobile & Accessories,Debit Card,Windows,Pune,SUCCESS,,0,159,False,False,NONE,125.27,55.47,True,2,COMPLETED
evt_003952,mer_elec_01,cust_0712,ord_103952,2026-08-09 02:47:03,5045.00,Consumer Electronics,UPI,MacOS,Mumbai,SUCCESS,,0,230,False,False,NONE,807.46,374.28,True,3,COMPLETED
evt_003953,mer_fash_02,cust_1738,ord_103953,2026-08-09 02:51:04,1799.04,Fashion & Apparel,UPI,Windows,Ahmedabad,SUCCESS,,0,134,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003954,mer_elec_01,cust_0229,ord_103954,2026-08-09 03:04:46,4878.40,Consumer Electronics,Credit Card,iOS,Ahmedabad,SUCCESS,,0,319,False,False,NONE,604.40,604.40,True,4,COMPLETED
evt_003955,mer_gadg_04,cust_0273,ord_103955,2026-08-09 03:18:56,471.44,Mobile & Accessories,Wallet,Windows,Kolkata,SUCCESS,,0,208,False,False,NONE,104.75,36.49,True,2,COMPLETED
evt_003956,mer_gadg_04,cust_0445,ord_103956,2026-08-09 03:24:38,823.93,Mobile & Accessories,UPI,MacOS,Delhi NCR,SUCCESS,,0,156,False,False,NONE,145.54,78.00,True,1,COMPLETED
evt_003957,mer_gadg_04,cust_0310,ord_103957,2026-08-09 03:25:40,920.55,Mobile & Accessories,Credit Card,iOS,Bengaluru,SUCCESS,,0,91,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003958,mer_fash_02,cust_0998,ord_103958,2026-08-09 03:40:05,1067.68,Fashion & Apparel,Net Banking,Windows,Mumbai,SUCCESS,,0,84,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003959,mer_fash_02,cust_0080,ord_103959,2026-08-09 04:07:42,2121.66,Fashion & Apparel,Net Banking,Windows,Bengaluru,SUCCESS,,0,327,False,True,REJECTED,453.88,141.51,True,4,COMPLETED
evt_003960,mer_lux_06,cust_0076,ord_103960,2026-08-09 04:17:00,15815.48,Luxury & Watches,UPI,iOS,Bengaluru,SUCCESS,,0,164,False,False,NONE,3866.81,1430.50,True,1,COMPLETED
evt_003961,mer_fitn_05,cust_1198,ord_103961,2026-08-09 04:32:25,2320.78,Fitness & Sports,UPI,iOS,Delhi NCR,ABANDONED,USER_DROPPED_AT_OTP,0,220,True,False,NONE,238.00,238.00,True,3,ABANDONED
evt_003962,mer_fitn_05,cust_1737,ord_103962,2026-08-09 04:40:11,2757.67,Fitness & Sports,Debit Card,Windows,Bengaluru,SUCCESS,,0,113,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003963,mer_elec_01,cust_0542,ord_103963,2026-08-09 04:55:16,5788.78,Consumer Electronics,UPI,Android,Bengaluru,SUCCESS,,0,75,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003964,mer_home_03,cust_0372,ord_103964,2026-08-09 04:56:39,2613.85,Home & Kitchen,UPI,iOS,Mumbai,SUCCESS,,0,80,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003965,mer_home_03,cust_1798,ord_103965,2026-08-09 05:03:23,5940.61,Home & Kitchen,Debit Card,iOS,Delhi NCR,SUCCESS,,0,110,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003966,mer_home_03,cust_0273,ord_103966,2026-08-09 05:26:05,3565.03,Home & Kitchen,UPI,Windows,Kolkata,SUCCESS,,0,222,False,False,NONE,612.21,375.14,True,3,COMPLETED
evt_003967,mer_elec_01,cust_0113,ord_103967,2026-08-09 05:53:55,4262.70,Consumer Electronics,UPI,MacOS,Bengaluru,SUCCESS,,0,36,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003968,mer_lux_06,cust_1383,ord_103968,2026-08-09 05:55:31,17339.21,Luxury & Watches,Credit Card,Android,Chennai,SUCCESS,,0,133,False,False,NONE,3205.84,1970.85,True,1,COMPLETED
evt_003969,mer_home_03,cust_0472,ord_103969,2026-08-09 05:57:37,3960.52,Home & Kitchen,Credit Card,MacOS,Lucknow,ABANDONED,USER_DROPPED_AT_OTP,0,195,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_003970,mer_home_03,cust_0902,ord_103970,2026-08-09 06:16:26,2189.62,Home & Kitchen,UPI,Windows,Mumbai,SUCCESS,,0,230,False,False,NONE,339.07,162.61,True,2,COMPLETED
evt_003971,mer_elec_01,cust_0642,ord_103971,2026-08-09 06:30:31,2902.64,Consumer Electronics,UPI,Android,Pune,SUCCESS,,0,176,False,False,NONE,538.90,226.22,True,2,COMPLETED
evt_003972,mer_lux_06,cust_0006,ord_103972,2026-08-09 06:38:43,8201.53,Luxury & Watches,UPI,MacOS,Bengaluru,FAILED,INSUFFICIENT_FUNDS,0,62,False,False,NONE,0.00,0.00,False,0,FAILED
evt_003973,mer_home_03,cust_0794,ord_103973,2026-08-09 06:54:22,2828.35,Home & Kitchen,UPI,Windows,Ahmedabad,SUCCESS,,0,77,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003974,mer_fitn_05,cust_0865,ord_103974,2026-08-09 06:57:44,1613.73,Fitness & Sports,UPI,Windows,Pune,SUCCESS,,0,220,False,False,NONE,163.88,163.88,True,1,COMPLETED
evt_003975,mer_fitn_05,cust_0970,ord_103975,2026-08-09 06:58:53,2168.21,Fitness & Sports,UPI,Android,Mumbai,SUCCESS,,0,193,False,False,NONE,458.48,244.33,True,2,COMPLETED
evt_003976,mer_home_03,cust_0765,ord_103976,2026-08-09 07:06:00,2921.74,Home & Kitchen,UPI,iOS,Pune,SUCCESS,,0,129,False,False,NONE,146.09,0.00,True,1,COMPLETED
evt_003977,mer_fash_02,cust_0032,ord_103977,2026-08-09 07:07:05,3126.85,Fashion & Apparel,UPI,MacOS,Delhi NCR,SUCCESS,,0,153,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003978,mer_home_03,cust_0101,ord_103978,2026-08-09 07:10:56,2189.13,Home & Kitchen,UPI,Windows,Kolkata,SUCCESS,,0,168,False,False,NONE,332.12,137.93,True,2,COMPLETED
evt_003979,mer_home_03,cust_1791,ord_103979,2026-08-09 07:17:04,1754.18,Home & Kitchen,UPI,MacOS,Mumbai,SUCCESS,,0,101,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003980,mer_elec_01,cust_0975,ord_103980,2026-08-09 07:24:41,4063.27,Consumer Electronics,Credit Card,iOS,Pune,SUCCESS,,0,197,False,False,NONE,843.68,367.49,True,2,COMPLETED
evt_003981,mer_gadg_04,cust_0095,ord_103981,2026-08-09 07:26:40,2578.77,Mobile & Accessories,Credit Card,Windows,Mumbai,SUCCESS,,0,93,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003982,mer_lux_06,cust_0341,ord_103982,2026-08-09 07:26:50,13393.46,Luxury & Watches,Debit Card,Android,Hyderabad,SUCCESS,,0,57,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003983,mer_lux_06,cust_0369,ord_103983,2026-08-09 07:39:28,18017.38,Luxury & Watches,UPI,Android,Pune,SUCCESS,,0,124,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003984,mer_gadg_04,cust_0234,ord_103984,2026-08-09 07:55:15,2920.39,Mobile & Accessories,UPI,Windows,Hyderabad,SUCCESS,,0,59,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003985,mer_fitn_05,cust_1453,ord_103985,2026-08-09 07:57:41,3592.98,Fitness & Sports,UPI,Windows,Bengaluru,FAILED,AUTHENTICATION_FAILED,0,105,False,False,NONE,0.00,0.00,False,0,FAILED
evt_003986,mer_lux_06,cust_0137,ord_103986,2026-08-09 08:01:33,12383.78,Luxury & Watches,Debit Card,iOS,Pune,SUCCESS,,0,141,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003987,mer_fash_02,cust_0643,ord_103987,2026-08-09 08:06:10,1266.20,Fashion & Apparel,UPI,MacOS,Bengaluru,SUCCESS,,0,134,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003988,mer_fitn_05,cust_0125,ord_103988,2026-08-09 08:15:06,3937.29,Fitness & Sports,UPI,Windows,Delhi NCR,SUCCESS,,0,143,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003989,mer_gadg_04,cust_0784,ord_103989,2026-08-09 08:29:48,1030.84,Mobile & Accessories,UPI,iOS,Hyderabad,SUCCESS,,0,115,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_003990,mer_elec_01,cust_0061,ord_103990,2026-08-09 08:30:39,11635.09,Consumer Electronics,UPI,MacOS,Mumbai,SUCCESS,,0,192,False,True,PROCESSED,1720.38,1720.38,True,2,REFUNDED
evt_003991,mer_home_03,cust_1274,ord_103991,2026-08-09 08:36:14,5370.22,Home & Kitchen,Credit Card,Windows,Chennai,SUCCESS,,0,120,False,False,NONE,1317.80,368.50,True,1,COMPLETED
evt_003992,mer_home_03,cust_0001,ord_103992,2026-08-09 08:43:05,3483.98,Home & Kitchen,Wallet,iOS,Pune,SUCCESS,,0,104,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003993,mer_gadg_04,cust_1662,ord_103993,2026-08-09 08:45:42,531.00,Mobile & Accessories,UPI,Android,Pune,SUCCESS,,0,62,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003994,mer_home_03,cust_1061,ord_103994,2026-08-09 08:46:32,3213.66,Home & Kitchen,UPI,Android,Pune,SUCCESS,,0,75,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_003995,mer_elec_01,cust_0471,ord_103995,2026-08-09 08:53:34,4626.48,Consumer Electronics,UPI,Android,Bengaluru,SUCCESS,,0,59,False,False,NONE,231.32,231.32,True,1,COMPLETED
evt_003996,mer_elec_01,cust_0038,ord_103996,2026-08-09 09:02:40,4765.37,Consumer Electronics,UPI,iOS,Mumbai,SUCCESS,,0,72,False,False,NONE,547.25,547.25,True,1,COMPLETED
evt_003997,mer_fash_02,cust_0174,ord_103997,2026-08-09 09:02:50,1514.04,Fashion & Apparel,UPI,Windows,Mumbai,SUCCESS,,0,125,False,False,NONE,75.70,0.00,True,1,COMPLETED
evt_003998,mer_lux_06,cust_0032,ord_103998,2026-08-09 09:15:32,11603.59,Luxury & Watches,Credit Card,MacOS,Delhi NCR,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,457,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_003999,mer_lux_06,cust_0435,ord_103999,2026-08-09 09:18:10,11632.32,Luxury & Watches,UPI,Android,Bengaluru,SUCCESS,,0,87,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004000,mer_home_03,cust_1753,ord_104000,2026-08-09 09:32:17,3133.62,Home & Kitchen,UPI,iOS,Hyderabad,SUCCESS,,0,112,False,False,NONE,325.89,325.89,True,1,COMPLETED
evt_004001,mer_fitn_05,cust_0020,ord_104001,2026-08-09 09:32:45,4056.34,Fitness & Sports,UPI,iOS,Mumbai,SUCCESS,,0,112,False,False,NONE,576.43,576.43,True,1,COMPLETED
evt_004002,mer_gadg_04,cust_0294,ord_104002,2026-08-09 09:35:55,2787.87,Mobile & Accessories,UPI,Windows,Hyderabad,SUCCESS,,0,105,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004003,mer_elec_01,cust_0029,ord_104003,2026-08-09 09:39:00,2450.81,Consumer Electronics,UPI,Android,Kolkata,SUCCESS,,0,234,False,False,NONE,473.64,147.29,True,2,COMPLETED
evt_004004,mer_fash_02,cust_0394,ord_104004,2026-08-09 09:39:33,2150.98,Fashion & Apparel,UPI,MacOS,Pune,ABANDONED,USER_DROPPED_AT_OTP,0,212,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_004005,mer_gadg_04,cust_0358,ord_104005,2026-08-09 09:39:45,2779.30,Mobile & Accessories,UPI,MacOS,Pune,SUCCESS,,0,126,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004006,mer_gadg_04,cust_0894,ord_104006,2026-08-09 09:41:57,529.10,Mobile & Accessories,Wallet,Windows,Mumbai,SUCCESS,,0,89,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004007,mer_elec_01,cust_1224,ord_104007,2026-08-09 09:49:32,14217.37,Consumer Electronics,UPI,Android,Pune,SUCCESS,,0,103,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004008,mer_fitn_05,cust_1228,ord_104008,2026-08-09 09:52:24,2260.70,Fitness & Sports,Debit Card,iOS,Bengaluru,SUCCESS,,0,95,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004009,mer_lux_06,cust_1096,ord_104009,2026-08-09 09:56:03,5663.27,Luxury & Watches,UPI,MacOS,Mumbai,SUCCESS,,0,70,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004010,mer_home_03,cust_0293,ord_104010,2026-08-09 09:59:47,4682.47,Home & Kitchen,UPI,iOS,Mumbai,ABANDONED,USER_DROPPED_AT_OTP,0,276,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_004011,mer_fash_02,cust_0449,ord_104011,2026-08-09 10:15:24,1563.77,Fashion & Apparel,UPI,MacOS,Kolkata,SUCCESS,,0,234,False,False,NONE,206.71,206.71,True,3,COMPLETED
evt_004012,mer_fash_02,cust_1106,ord_104012,2026-08-09 10:22:47,2326.50,Fashion & Apparel,UPI,Windows,Jaipur,SUCCESS,,0,48,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004013,mer_elec_01,cust_1476,ord_104013,2026-08-09 10:34:16,6418.31,Consumer Electronics,UPI,iOS,Lucknow,FAILED,USER_DROPPED_AT_OTP,0,164,False,False,NONE,910.05,910.05,True,1,FAILED
evt_004014,mer_elec_01,cust_1729,ord_104014,2026-08-09 10:38:28,3394.51,Consumer Electronics,UPI,Windows,Delhi NCR,ABANDONED,USER_DROPPED_AT_OTP,0,199,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_004015,mer_elec_01,cust_1495,ord_104015,2026-08-09 10:59:45,4322.13,Consumer Electronics,UPI,Windows,Pune,SUCCESS,,0,115,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004016,mer_elec_01,cust_1212,ord_104016,2026-08-09 11:07:52,6502.65,Consumer Electronics,Credit Card,MacOS,Bengaluru,SUCCESS,,0,100,False,False,NONE,1105.02,577.73,True,1,COMPLETED
evt_004017,mer_fash_02,cust_0242,ord_104017,2026-08-09 11:32:29,2197.48,Fashion & Apparel,UPI,MacOS,Jaipur,SUCCESS,,0,125,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004018,mer_fash_02,cust_1448,ord_104018,2026-08-09 11:39:54,1193.48,Fashion & Apparel,Credit Card,Windows,Delhi NCR,SUCCESS,,0,95,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004019,mer_fitn_05,cust_0359,ord_104019,2026-08-09 11:47:27,3877.53,Fitness & Sports,UPI,Windows,Hyderabad,SUCCESS,,0,100,False,False,NONE,348.45,348.45,True,1,COMPLETED
evt_004020,mer_gadg_04,cust_1184,ord_104020,2026-08-09 11:48:12,1007.13,Mobile & Accessories,UPI,iOS,Jaipur,SUCCESS,,0,143,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004021,mer_elec_01,cust_0515,ord_104021,2026-08-09 11:56:11,7959.85,Consumer Electronics,UPI,iOS,Chennai,SUCCESS,,0,107,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004022,mer_lux_06,cust_0015,ord_104022,2026-08-09 11:58:56,15480.50,Luxury & Watches,UPI,Android,Kolkata,SUCCESS,,0,127,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004023,mer_gadg_04,cust_0116,ord_104023,2026-08-09 12:00:56,711.26,Mobile & Accessories,UPI,iOS,Mumbai,SUCCESS,,0,176,False,False,NONE,154.10,84.98,True,2,COMPLETED
evt_004024,mer_elec_01,cust_1362,ord_104024,2026-08-09 12:02:36,3097.53,Consumer Electronics,UPI,iOS,Delhi NCR,SUCCESS,,0,66,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004025,mer_home_03,cust_1570,ord_104025,2026-08-09 12:17:51,2122.71,Home & Kitchen,Credit Card,Windows,Chennai,SUCCESS,,0,85,False,False,NONE,481.66,247.65,True,1,COMPLETED
evt_004026,mer_elec_01,cust_0458,ord_104026,2026-08-09 12:22:11,7034.86,Consumer Electronics,UPI,Windows,Chennai,FAILED,USER_DROPPED_AT_OTP,2,239,False,False,NONE,1696.14,571.11,True,2,FAILED
evt_004027,mer_fitn_05,cust_0774,ord_104027,2026-08-09 12:34:37,2473.04,Fitness & Sports,UPI,Android,Mumbai,SUCCESS,,0,34,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004028,mer_fash_02,cust_0016,ord_104028,2026-08-09 12:49:10,3588.75,Fashion & Apparel,Credit Card,MacOS,Bengaluru,SUCCESS,,0,63,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004029,mer_home_03,cust_0356,ord_104029,2026-08-09 12:51:56,2285.96,Home & Kitchen,UPI,iOS,Delhi NCR,SUCCESS,,0,248,False,False,NONE,209.75,209.75,True,3,COMPLETED
evt_004030,mer_home_03,cust_0374,ord_104030,2026-08-09 12:55:11,3454.93,Home & Kitchen,UPI,iOS,Kolkata,SUCCESS,,0,36,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004031,mer_elec_01,cust_0728,ord_104031,2026-08-09 13:16:15,5711.79,Consumer Electronics,Credit Card,iOS,Bengaluru,SUCCESS,,0,185,False,False,NONE,559.25,559.25,True,2,COMPLETED
evt_004032,mer_fash_02,cust_0044,ord_104032,2026-08-09 13:21:34,2543.46,Fashion & Apparel,UPI,Android,Mumbai,SUCCESS,,0,144,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004033,mer_lux_06,cust_0799,ord_104033,2026-08-09 13:22:47,21785.14,Luxury & Watches,UPI,iOS,Delhi NCR,SUCCESS,,0,12,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004034,mer_gadg_04,cust_0011,ord_104034,2026-08-09 13:28:38,1630.91,Mobile & Accessories,UPI,Android,Pune,SUCCESS,,0,46,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004035,mer_fitn_05,cust_0002,ord_104035,2026-08-09 13:33:06,3195.87,Fitness & Sports,UPI,iOS,Pune,SUCCESS,,0,132,False,False,NONE,756.63,261.09,True,1,COMPLETED
evt_004036,mer_gadg_04,cust_0027,ord_104036,2026-08-09 13:35:34,2054.32,Mobile & Accessories,UPI,MacOS,Bengaluru,SUCCESS,,0,78,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004037,mer_elec_01,cust_1209,ord_104037,2026-08-09 13:42:21,5550.87,Consumer Electronics,UPI,Android,Pune,SUCCESS,,0,76,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004038,mer_gadg_04,cust_0784,ord_104038,2026-08-09 13:43:04,1392.05,Mobile & Accessories,UPI,iOS,Hyderabad,SUCCESS,,0,103,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004039,mer_gadg_04,cust_0184,ord_104039,2026-08-09 13:44:43,1409.79,Mobile & Accessories,Debit Card,Android,Chennai,SUCCESS,,0,40,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004040,mer_home_03,cust_0868,ord_104040,2026-08-09 13:48:43,4010.86,Home & Kitchen,UPI,Android,Chennai,SUCCESS,,0,100,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_004041,mer_gadg_04,cust_1747,ord_104041,2026-08-09 13:54:25,1460.76,Mobile & Accessories,Net Banking,iOS,Delhi NCR,SUCCESS,,0,108,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004042,mer_elec_01,cust_1496,ord_104042,2026-08-09 13:55:55,3048.41,Consumer Electronics,Credit Card,Android,Hyderabad,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,428,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_004043,mer_gadg_04,cust_1693,ord_104043,2026-08-09 14:08:29,562.82,Mobile & Accessories,UPI,Android,Bengaluru,SUCCESS,,0,181,False,False,NONE,54.86,54.86,True,2,COMPLETED
evt_004044,mer_home_03,cust_0419,ord_104044,2026-08-09 14:13:37,4303.70,Home & Kitchen,EMI,Windows,Lucknow,SUCCESS,,0,103,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004045,mer_gadg_04,cust_0439,ord_104045,2026-08-09 14:22:20,1616.83,Mobile & Accessories,UPI,MacOS,Chennai,SUCCESS,,0,241,False,False,NONE,335.13,184.46,True,2,COMPLETED
evt_004046,mer_elec_01,cust_1396,ord_104046,2026-08-09 14:36:01,3753.28,Consumer Electronics,UPI,iOS,Bengaluru,ABANDONED,USER_DROPPED_AT_OTP,0,209,True,False,NONE,715.67,369.25,True,1,ABANDONED
evt_004047,mer_elec_01,cust_0128,ord_104047,2026-08-09 14:36:06,4231.41,Consumer Electronics,UPI,Windows,Bengaluru,SUCCESS,,0,95,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004048,mer_lux_06,cust_0069,ord_104048,2026-08-09 14:37:55,7550.15,Luxury & Watches,Net Banking,Windows,Ahmedabad,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,296,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_004049,mer_elec_01,cust_0113,ord_104049,2026-08-09 14:41:43,8197.00,Consumer Electronics,UPI,Android,Bengaluru,SUCCESS,,0,78,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004050,mer_fash_02,cust_1303,ord_104050,2026-08-09 14:51:59,1083.32,Fashion & Apparel,UPI,iOS,Delhi NCR,SUCCESS,,0,78,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004051,mer_home_03,cust_1087,ord_104051,2026-08-09 14:58:53,2153.09,Home & Kitchen,UPI,Windows,Pune,SUCCESS,,0,86,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004052,mer_fash_02,cust_0233,ord_104052,2026-08-09 15:02:20,659.10,Fashion & Apparel,Credit Card,Windows,Delhi NCR,SUCCESS,,0,114,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_004053,mer_home_03,cust_0514,ord_104053,2026-08-09 15:02:31,2547.97,Home & Kitchen,Credit Card,Android,Lucknow,SUCCESS,,0,107,False,False,NONE,0.00,0.00,False,0,COMPLETED
